Date,Close/Last,Volume,Open,High,Low
9/1/2016,$97.38 ,4146339,$97.81 ,$97.98 ,$96.92 
8/31/2016,$97.45 ,4687089,$97.48 ,$97.88 ,$96.76 
8/30/2016,$97.45 ,6086065,$97.84 ,$98.85 ,$97.14 
8/29/2016,$97.30 ,8001138,$96.97 ,$98.45 ,$96.57 
8/26/2016,$97.58 ,6609793,$97.33 ,$97.95 ,$96.57 
8/25/2016,$97.32 ,10801210,$96.38 ,$98.25 ,$96.04 
8/24/2016,$95.18 ,6258129,$96.13 ,$96.36 ,$94.91 
8/23/2016,$95.94 ,5236739,$95.68 ,$96.59 ,$95.48 
8/22/2016,$95.26 ,5824860,$95.67 ,$96.13 ,$94.95 
8/19/2016,$95.87 ,6940723,$96.05 ,$96.78 ,$95.51 
8/18/2016,$96.16 ,7251903,$95.98 ,$97.22 ,$95.17 
8/17/2016,$96.37 ,8268266,$94.94 ,$96.93 ,$94.85 
8/16/2016,$95.12 ,6259096,$95.19 ,$95.61 ,$94.40 
8/15/2016,$95.31 ,7301004,$96.83 ,$96.91 ,$95.24 
8/12/2016,$96.59 ,6588515,$95.53 ,$96.83 ,$95.08 
8/11/2016,$95.89 ,8540386,$94.60 ,$96.33 ,$94.37 
8/10/2016,$93.93 ,6487433,$94.40 ,$94.75 ,$92.95 
8/9/2016,$93.99 ,9171694,$95.12 ,$95.81 ,$93.48 
8/8/2016,$95.11 ,10128340,$95.91 ,$95.93 ,$94.00 
8/5/2016,$97.03 ,18338910,$93.77 ,$97.74 ,$93.56 
8/4/2016,$93.44 ,6040820,$93.20 ,$93.73 ,$91.82 
8/3/2016,$93.10 ,7028459,$93.28 ,$94.67 ,$92.55 
8/2/2016,$93.56 ,9815363,$94.00 ,$94.08 ,$92.18 
8/1/2016,$94.37 ,10656290,$91.23 ,$94.67 ,$90.50 
7/29/2016,$91.25 ,6949311,$91.19 ,$91.75 ,$90.59 
7/28/2016,$91.65 ,6214650,$91.92 ,$92.21 ,$90.68 
7/27/2016,$92.04 ,8705230,$91.50 ,$92.06 ,$90.10 
7/26/2016,$91.41 ,19556580,$91.03 ,$93.10 ,$90.90 
7/25/2016,$87.66 ,14122030,$85.73 ,$87.87 ,$85.01 
7/22/2016,$85.89 ,11354940,$86.48 ,$86.50 ,$85.11 
7/21/2016,$85.99 ,16065660,$88.30 ,$88.38 ,$85.21 
7/20/2016,$87.91 ,23484270,$86.67 ,$88.49 ,$85.82 
7/19/2016,$85.84 ,55584670,$85.43 ,$86.75 ,$84.50 
7/18/2016,$98.81 ,26466720,$98.43 ,$99.84 ,$97.24 
7/15/2016,$98.39 ,9004435,$98.52 ,$98.70 ,$97.41 
7/14/2016,$98.02 ,9868138,$97.00 ,$98.27 ,$96.80 
7/13/2016,$96.43 ,8763798,$96.26 ,$96.72 ,$94.80 
7/12/2016,$95.97 ,11593940,$95.07 ,$96.72 ,$94.09 
7/11/2016,$94.67 ,13250550,$96.19 ,$96.87 ,$94.30 
7/8/2016,$97.06 ,8330158,$96.00 ,$97.41 ,$95.30 
7/7/2016,$95.10 ,9906283,$94.70 ,$95.38 ,$93.18 
7/6/2016,$94.60 ,16278580,$95.03 ,$96.00 ,$93.55 
7/5/2016,$97.91 ,25856050,$95.20 ,$101.27 ,$93.31 
7/1/2016,$96.67 ,16157650,$95.00 ,$97.00 ,$94.80 
6/30/2016,$91.48 ,9015191,$90.91 ,$91.72 ,$89.90 
6/29/2016,$91.06 ,11673630,$89.67 ,$91.97 ,$88.70 
6/28/2016,$87.97 ,11529090,$87.41 ,$88.88 ,$86.41 
6/27/2016,$85.33 ,13760580,$87.88 ,$88.00 ,$84.81 
6/24/2016,$88.44 ,11231980,$87.53 ,$90.49 ,$87.21 
6/23/2016,$91.66 ,10771380,$90.62 ,$91.68 ,$88.15 
6/22/2016,$90.01 ,9435408,$90.78 ,$91.98 ,$89.77 
6/21/2016,$90.99 ,15172340,$93.87 ,$93.88 ,$90.77 
6/20/2016,$93.80 ,9018143,$95.22 ,$95.88 ,$93.65 
6/17/2016,$94.45 ,8044177,$95.75 ,$95.77 ,$94.20 
6/16/2016,$95.44 ,7540702,$94.18 ,$95.56 ,$93.25 
6/15/2016,$94.29 ,7673271,$94.61 ,$95.46 ,$93.50 
6/14/2016,$94.12 ,9462854,$94.16 ,$95.80 ,$93.27 
6/13/2016,$93.85 ,13475030,$95.02 ,$97.20 ,$93.62 
6/10/2016,$93.75 ,12895820,$94.88 ,$95.35 ,$93.28 
6/9/2016,$97.09 ,8922203,$97.22 ,$98.43 ,$96.66 
6/8/2016,$97.86 ,9411635,$100.02 ,$100.28 ,$97.60 
6/7/2016,$99.89 ,6465575,$101.20 ,$101.63 ,$99.77 
6/6/2016,$100.74 ,6824314,$100.29 ,$101.07 ,$99.72 
6/3/2016,$99.59 ,9208587,$100.99 ,$101.00 ,$98.53 
6/2/2016,$101.25 ,7984791,$101.39 ,$102.15 ,$100.77 
6/1/2016,$101.51 ,8387248,$101.50 ,$101.92 ,$100.16 
5/31/2016,$102.57 ,8716674,$102.95 ,$103.45 ,$102.13 
5/27/2016,$103.30 ,9082200,$102.44 ,$103.50 ,$101.44 
5/26/2016,$102.81 ,17810040,$103.21 ,$104.00 ,$101.38 
5/25/2016,$100.20 ,15153600,$99.00 ,$100.31 ,$98.30 
5/24/2016,$97.89 ,21230620,$95.98 ,$99.14 ,$95.75 
5/23/2016,$94.89 ,13975830,$92.98 ,$95.29 ,$92.85 
5/20/2016,$92.49 ,15035800,$90.08 ,$93.28 ,$89.98 
5/19/2016,$89.55 ,11446870,$90.16 ,$91.27 ,$88.30 
5/18/2016,$90.50 ,13893610,$88.25 ,$91.72 ,$88.25 
5/17/2016,$88.63 ,11564310,$89.00 ,$90.87 ,$88.17 
5/16/2016,$89.12 ,11241770,$87.56 ,$90.00 ,$86.15 
5/13/2016,$87.88 ,11561810,$87.39 ,$88.59 ,$86.26 
5/12/2016,$87.74 ,20377210,$90.32 ,$90.41 ,$85.74 
5/11/2016,$90.02 ,11681150,$92.40 ,$92.59 ,$89.90 
5/10/2016,$92.89 ,11172090,$91.14 ,$93.25 ,$91.09 
5/9/2016,$90.54 ,9535874,$90.73 ,$91.83 ,$89.90 
5/6/2016,$90.84 ,10431350,$88.83 ,$90.88 ,$88.11 
5/5/2016,$89.37 ,10360730,$90.91 ,$92.08 ,$89.25 
5/4/2016,$90.79 ,7378055,$91.00 ,$92.16 ,$90.35 
5/3/2016,$91.54 ,10585600,$92.08 ,$93.25 ,$91.30 
5/2/2016,$93.11 ,12532080,$90.41 ,$93.22 ,$89.89 
4/29/2016,$90.03 ,13965730,$90.50 ,$90.56 ,$88.21 
4/28/2016,$90.28 ,11457450,$91.50 ,$92.67 ,$90.09 
4/27/2016,$91.04 ,12204780,$92.18 ,$92.50 ,$90.21 
4/26/2016,$92.43 ,15272700,$93.50 ,$93.55 ,$91.25 
4/25/2016,$93.56 ,14972770,$95.70 ,$95.75 ,$92.80 
4/22/2016,$95.90 ,15800310,$94.85 ,$96.69 ,$94.21 
4/21/2016,$94.98 ,19897510,$97.31 ,$97.38 ,$94.78 
4/20/2016,$96.77 ,25643260,$94.34 ,$96.98 ,$93.14 
4/19/2016,$94.34 ,55668150,$99.49 ,$101.37 ,$94.20 
4/18/2016,$108.40 ,30667210,$109.90 ,$110.70 ,$106.02 
4/15/2016,$111.51 ,11731280,$110.64 ,$111.85 ,$109.78 
4/14/2016,$110.42 ,9546279,$110.01 ,$111.64 ,$109.15 
4/13/2016,$109.65 ,16691020,$108.00 ,$111.28 ,$107.88 
4/12/2016,$106.98 ,12406400,$103.15 ,$107.22 ,$102.21 
4/11/2016,$102.68 ,7441959,$104.04 ,$104.98 ,$102.62 
4/8/2016,$103.81 ,7842263,$105.12 ,$105.33 ,$102.82 
4/7/2016,$104.45 ,10767280,$104.31 ,$106.44 ,$103.60 
4/6/2016,$104.83 ,9596782,$105.30 ,$106.44 ,$104.25 
4/5/2016,$104.94 ,10041100,$103.47 ,$105.75 ,$103.25 
4/4/2016,$104.35 ,10928410,$105.90 ,$105.92 ,$103.20 
4/1/2016,$105.70 ,14171930,$102.93 ,$105.79 ,$102.47 
3/31/2016,$102.23 ,9745408,$102.43 ,$103.53 ,$101.05 
3/30/2016,$102.19 ,14698280,$104.65 ,$104.91 ,$101.48 
3/29/2016,$104.13 ,15997190,$101.08 ,$104.33 ,$101.00 
3/28/2016,$101.21 ,12416690,$98.34 ,$101.44 ,$97.82 
3/24/2016,$98.36 ,10660920,$98.64 ,$98.85 ,$97.07 
3/23/2016,$99.59 ,8306821,$99.75 ,$100.39 ,$98.81 
3/22/2016,$99.84 ,9045694,$100.48 ,$101.52 ,$99.20 
3/21/2016,$101.06 ,9570501,$101.15 ,$102.10 ,$99.50 
3/18/2016,$101.12 ,15445740,$100.50 ,$102.41 ,$100.01 
3/17/2016,$99.72 ,13800360,$99.05 ,$101.39 ,$99.00 
3/16/2016,$99.35 ,12613550,$97.53 ,$99.73 ,$97.50 
3/15/2016,$97.86 ,9681365,$97.87 ,$98.51 ,$96.43 
3/14/2016,$98.13 ,11234780,$97.20 ,$99.42 ,$97.17 
3/11/2016,$97.66 ,15103650,$99.51 ,$99.60 ,$96.05 
3/10/2016,$97.36 ,16986580,$98.18 ,$99.74 ,$95.45 
3/9/2016,$98.00 ,12281550,$96.82 ,$98.37 ,$95.00 
3/8/2016,$96.23 ,14773970,$95.00 ,$98.28 ,$94.50 
3/7/2016,$95.49 ,23875100,$101.00 ,$101.79 ,$95.25 
3/4/2016,$101.58 ,23404360,$98.76 ,$102.22 ,$98.32 
3/3/2016,$97.93 ,15308950,$97.83 ,$98.35 ,$95.39 
3/2/2016,$97.61 ,19094740,$98.01 ,$99.48 ,$95.90 
3/1/2016,$98.30 ,17011470,$94.58 ,$99.16 ,$93.61 
2/29/2016,$93.41 ,13649060,$94.81 ,$97.20 ,$93.34 
2/26/2016,$94.79 ,16951480,$95.30 ,$97.48 ,$94.25 
2/25/2016,$94.53 ,17878630,$91.08 ,$94.81 ,$90.21 
2/24/2016,$91.61 ,15951460,$88.50 ,$91.76 ,$86.70 
2/23/2016,$89.12 ,12731470,$91.40 ,$92.49 ,$89.05 
2/22/2016,$91.93 ,16307790,$90.75 ,$93.11 ,$88.30 
2/19/2016,$89.23 ,14249750,$89.98 ,$91.40 ,$88.03 
2/18/2016,$90.49 ,17679020,$94.80 ,$94.90 ,$90.31 
2/17/2016,$94.76 ,18282820,$90.13 ,$94.77 ,$89.64 
2/16/2016,$89.05 ,16347780,$89.00 ,$90.14 ,$87.54 
2/12/2016,$87.40 ,19062710,$86.64 ,$89.72 ,$85.26 
2/11/2016,$86.35 ,21791550,$87.42 ,$88.39 ,$82.91 
2/10/2016,$88.45 ,23124460,$89.00 ,$92.21 ,$87.42 
2/9/2016,$86.13 ,25866630,$81.75 ,$88.40 ,$81.55 
2/8/2016,$83.32 ,25007100,$80.57 ,$84.70 ,$79.95 
2/5/2016,$82.79 ,25902100,$88.23 ,$88.95 ,$81.86 
2/4/2016,$89.71 ,19091590,$89.50 ,$91.25 ,$86.54 
2/3/2016,$90.74 ,27444120,$92.41 ,$92.69 ,$86.14 
2/2/2016,$91.49 ,21891050,$95.54 ,$96.65 ,$90.73 
2/1/2016,$94.09 ,19650570,$91.79 ,$97.18 ,$91.30 
1/29/2016,$91.84 ,20447090,$92.00 ,$94.39 ,$90.63 
1/28/2016,$94.41 ,24512180,$93.84 ,$95.25 ,$90.11 
1/27/2016,$91.15 ,25480410,$96.61 ,$97.85 ,$90.59 
1/26/2016,$97.83 ,22050540,$99.74 ,$100.55 ,$94.85 
1/25/2016,$99.12 ,20279660,$99.78 ,$102.68 ,$99.00 
1/22/2016,$100.72 ,26783360,$104.72 ,$104.99 ,$99.22 
1/21/2016,$102.35 ,30955550,$108.32 ,$108.51 ,$102.10 
1/20/2016,$107.74 ,52944410,$108.91 ,$109.99 ,$97.05 
1/19/2016,$107.89 ,35096370,$106.57 ,$110.14 ,$105.55 
1/15/2016,$104.04 ,19690630,$102.43 ,$105.50 ,$101.72 
1/14/2016,$107.06 ,23643610,$105.65 ,$109.25 ,$101.21 
1/13/2016,$106.56 ,24884940,$114.43 ,$114.48 ,$104.53 
1/12/2016,$116.58 ,15085830,$116.11 ,$117.78 ,$115.08 
1/11/2016,$114.97 ,21879520,$112.13 ,$116.79 ,$111.20 
1/8/2016,$111.39 ,18025770,$116.33 ,$117.72 ,$111.10 
1/7/2016,$114.56 ,33608880,$116.36 ,$122.18 ,$112.29 
1/6/2016,$117.68 ,32852210,$105.29 ,$117.91 ,$104.96 
1/5/2016,$107.66 ,17648620,$110.45 ,$110.58 ,$105.85 
1/4/2016,$109.96 ,20762780,$109.00 ,$110.00 ,$105.21 
12/31/2015,$114.38 ,9262658,$116.21 ,$117.46 ,$114.28 
12/30/2015,$116.71 ,8124238,$118.95 ,$119.02 ,$116.43 
12/29/2015,$119.12 ,8142303,$118.19 ,$119.60 ,$116.92 
12/28/2015,$117.11 ,8416823,$117.26 ,$117.35 ,$113.85 
12/24/2015,$117.33 ,3541403,$118.22 ,$118.80 ,$117.30 
12/23/2015,$118.16 ,9316271,$116.91 ,$118.56 ,$115.78 
12/22/2015,$116.24 ,9668180,$117.30 ,$117.43 ,$114.86 
12/21/2015,$116.63 ,11654460,$119.51 ,$119.59 ,$115.66 
12/18/2015,$118.02 ,17906510,$120.85 ,$122.19 ,$117.92 
12/17/2015,$122.51 ,17252230,$123.97 ,$126.35 ,$122.42 
12/16/2015,$122.64 ,13146370,$119.80 ,$123.00 ,$118.09 
12/15/2015,$118.60 ,11744030,$121.93 ,$123.30 ,$118.54 
12/14/2015,$120.67 ,18690270,$119.77 ,$120.90 ,$114.66 
12/11/2015,$118.91 ,16071210,$121.45 ,$123.00 ,$118.60 
12/10/2015,$122.91 ,13464370,$124.50 ,$125.21 ,$121.62 
12/9/2015,$124.20 ,17760240,$127.70 ,$128.78 ,$122.33 
12/8/2015,$126.98 ,18576050,$121.51 ,$128.24 ,$121.10 
12/7/2015,$125.36 ,23317450,$131.19 ,$133.27 ,$122.75 
12/4/2015,$130.93 ,20211300,$127.00 ,$130.99 ,$125.75 
12/3/2015,$126.81 ,26604200,$129.62 ,$132.20 ,$126.39 
12/2/2015,$128.93 ,24063230,$125.53 ,$131.35 ,$124.93 
12/1/2015,$125.37 ,12538210,$124.47 ,$125.57 ,$122.42 
11/30/2015,$123.33 ,13730870,$126.03 ,$126.60 ,$122.89 
11/27/2015,$125.44 ,6645484,$123.85 ,$126.39 ,$123.59 
11/25/2015,$124.16 ,10959350,$124.23 ,$125.20 ,$122.36 
11/24/2015,$123.31 ,18321110,$123.67 ,$124.66 ,$120.03 
11/23/2015,$125.03 ,15680530,$124.30 ,$126.20 ,$121.66 
11/20/2015,$123.84 ,17907720,$120.85 ,$124.07 ,$119.21 
11/19/2015,$120.22 ,19234530,$120.25 ,$123.13 ,$119.61 
11/18/2015,$120.63 ,23315480,$117.94 ,$121.00 ,$116.10 
11/17/2015,$117.10 ,32972310,$112.11 ,$118.79 ,$111.70 
11/16/2015,$111.35 ,19838510,$102.97 ,$111.65 ,$101.86 
11/13/2015,$103.65 ,18753710,$108.34 ,$109.07 ,$103.27 
11/12/2015,$108.92 ,17518680,$112.52 ,$115.25 ,$108.20 
11/11/2015,$112.86 ,11026990,$113.08 ,$114.61 ,$111.41 
11/10/2015,$112.70 ,11158460,$108.86 ,$112.84 ,$108.01 
11/9/2015,$109.86 ,16139500,$113.36 ,$114.00 ,$108.64 
11/6/2015,$114.06 ,10930360,$113.39 ,$114.80 ,$112.05 
11/5/2015,$113.50 ,13810900,$113.75 ,$115.68 ,$111.72 
11/4/2015,$114.05 ,17221470,$110.36 ,$114.28 ,$109.39 
11/3/2015,$109.74 ,12471030,$107.36 ,$111.05 ,$107.24 
11/2/2015,$107.64 ,11772660,$109.20 ,$109.37 ,$106.30 
10/30/2015,$108.38 ,15560860,$105.12 ,$110.10 ,$104.90 
10/29/2015,$105.12 ,9811500,$105.00 ,$106.91 ,$104.75 
10/28/2015,$105.80 ,13053230,$102.90 ,$106.21 ,$102.06 
10/27/2015,$103.07 ,12055890,$102.58 ,$104.72 ,$101.23 
10/26/2015,$103.04 ,12105110,$100.05 ,$103.31 ,$99.38 
10/23/2015,$100.04 ,17992370,$97.61 ,$101.56 ,$97.27 
10/22/2015,$97.32 ,12577620,$98.07 ,$99.93 ,$96.86 
10/21/2015,$97.96 ,13742920,$99.67 ,$100.34 ,$97.01 
10/20/2015,$98.99 ,17311710,$101.06 ,$102.11 ,$97.58 
10/19/2015,$101.69 ,29944840,$98.07 ,$103.62 ,$96.26 
10/16/2015,$98.99 ,21301690,$100.21 ,$101.65 ,$98.41 
10/15/2015,$101.09 ,48446610,$103.77 ,$104.88 ,$99.10 
10/14/2015,$110.23 ,30842330,$111.50 ,$111.63 ,$108.05 
10/13/2015,$109.73 ,17474730,$112.85 ,$113.72 ,$108.78 
10/12/2015,$113.45 ,12602390,$114.45 ,$115.42 ,$112.36 
10/9/2015,$113.33 ,22417220,$114.11 ,$115.83 ,$112.44 
10/8/2015,$114.93 ,42642850,$107.94 ,$115.05 ,$102.60 
10/7/2015,$108.10 ,12313850,$108.84 ,$109.78 ,$106.75 
10/6/2015,$108.33 ,20797800,$110.33 ,$112.25 ,$105.64 
10/5/2015,$111.25 ,21136430,$107.48 ,$112.28 ,$105.76 
10/2/2015,$106.11 ,21492320,$103.01 ,$106.87 ,$101.45 
10/1/2015,$105.98 ,17393750,$102.91 ,$106.11 ,$101.12 
9/30/2015,$103.26 ,16995160,$99.91 ,$103.46 ,$99.05 
9/29/2015,$98.35 ,17392530,$99.63 ,$100.63 ,$96.85 
9/28/2015,$99.47 ,16971150,$101.57 ,$103.33 ,$97.84 
9/25/2015,$102.24 ,19055380,$105.30 ,$105.45 ,$101.57 
9/24/2015,$103.76 ,21210600,$97.11 ,$104.00 ,$96.78 
9/23/2015,$98.07 ,10252900,$98.60 ,$99.74 ,$97.66 
9/22/2015,$98.47 ,16694800,$98.29 ,$99.90 ,$97.00 
9/21/2015,$100.30 ,17868590,$103.30 ,$103.77 ,$99.56 
9/18/2015,$102.62 ,21650810,$102.00 ,$104.36 ,$100.71 
9/17/2015,$104.21 ,25768300,$103.67 ,$107.50 ,$101.83 
9/16/2015,$104.08 ,27967180,$99.70 ,$104.48 ,$99.33 
9/15/2015,$99.16 ,22536440,$95.22 ,$99.65 ,$93.61 
9/14/2015,$95.69 ,15520270,$96.84 ,$97.91 ,$94.33 
9/11/2015,$97.51 ,17351030,$98.57 ,$100.85 ,$97.23 
9/10/2015,$99.48 ,21010380,$99.42 ,$100.85 ,$96.78 
9/9/2015,$99.18 ,35433880,$96.51 ,$102.79 ,$95.52 
9/8/2015,$94.95 ,43420420,$102.08 ,$102.50 ,$93.55 
9/4/2015,$98.79 ,24175260,$98.05 ,$99.93 ,$97.34 
9/3/2015,$101.06 ,29291720,$102.69 ,$104.17 ,$100.11 
9/2/2015,$105.44 ,39732710,$109.31 ,$109.50 ,$100.30 
9/1/2015,$105.79 ,35745230,$109.35 ,$111.24 ,$103.82 
8/31/2015,$115.03 ,16963370,$115.24 ,$117.00 ,$113.76 
8/28/2015,$117.63 ,20211990,$116.35 ,$119.35 ,$115.88 
8/27/2015,$117.66 ,36904220,$114.94 ,$118.25 ,$113.02 
8/26/2015,$110.13 ,36003580,$107.15 ,$110.28 ,$102.02 
8/25/2015,$101.52 ,37441020,$107.75 ,$107.88 ,$101.50 
8/24/2015,$96.88 ,59798140,$88.75 ,$109.63 ,$85.50 
8/21/2015,$103.96 ,33156230,$106.20 ,$110.00 ,$102.75 
8/20/2015,$112.49 ,27898760,$119.80 ,$121.45 ,$111.34 
8/19/2015,$122.06 ,10089710,$123.50 ,$123.70 ,$121.50 
8/18/2015,$124.05 ,9365646,$125.26 ,$126.75 ,$123.55 
8/17/2015,$125.36 ,9211682,$123.14 ,$125.70 ,$122.59 
8/14/2015,$123.39 ,8652710,$124.96 ,$125.00 ,$123.00 
8/13/2015,$123.73 ,15227460,$120.99 ,$125.73 ,$119.34 
8/12/2015,$120.51 ,13825250,$121.47 ,$122.45 ,$118.66 
8/11/2015,$122.74 ,11560300,$120.01 ,$123.76 ,$120.00 
8/10/2015,$123.03 ,13395230,$126.09 ,$126.50 ,$121.51 
8/7/2015,$123.52 ,17340440,$126.42 ,$126.60 ,$121.30 
8/6/2015,$126.45 ,24659910,$126.29 ,$128.85 ,$122.04 
8/5/2015,$123.71 ,26902730,$125.62 ,$129.29 ,$122.71 
8/4/2015,$121.15 ,29546660,$113.15 ,$122.79 ,$113.00 
8/3/2015,$112.56 ,10124570,$114.60 ,$114.60 ,$111.78 
7/31/2015,$114.31 ,16249740,$111.95 ,$115.00 ,$111.15 
7/30/2015,$111.56 ,14199340,$106.40 ,$111.90 ,$105.40 
7/29/2015,$107.08 ,6679819,$106.83 ,$107.75 ,$105.40 
7/28/2015,$106.90 ,11151030,$107.29 ,$107.94 ,$103.88 
7/27/2015,$106.43 ,11284860,$107.79 ,$109.86 ,$106.25 
7/24/2015,$109.34 ,8109471,$111.55 ,$111.68 ,$108.90 
7/23/2015,$110.10 ,8281009,$110.91 ,$112.18 ,$109.84 
7/22/2015,$111.50 ,10396820,$112.14 ,$113.88 ,$110.56 
7/21/2015,$112.51 ,14022880,$110.21 ,$113.71 ,$109.32 
7/20/2015,$110.55 ,22649490,$114.70 ,$114.70 ,$110.14 
7/17/2015,$114.77 ,25093820,$117.34 ,$117.88 ,$114.24 
7/16/2015,$115.81 ,63003600,$111.02 ,$116.49 ,$107.68 
7/15/2015,$98.13 ,30004360,$99.97 ,$100.75 ,$97.05 
7/14/2015,$100.37 ,19708205,$101.27 ,$101.64 ,$99.65 
7/13/2015,$101.09 ,33046443,$98.10 ,$102.31 ,$98.08 
7/10/2015,$97.23 ,21601306,$97.52 ,$98.50 ,$96.90 
7/9/2015,$95.73 ,16683280,$94.90 ,$95.85 ,$94.29 
7/8/2015,$93.51 ,12980307,$93.47 ,$94.00 ,$92.28 
7/7/2015,$94.09 ,21567594,$95.01 ,$95.43 ,$92.62 
7/6/2015,$94.57 ,11792449,$93.47 ,$94.93 ,$93.34 
7/2/2015,$94.04 ,11046584,$94.00 ,$94.20 ,$93.21 
7/1/2015,$93.64 ,14671045,$94.81 ,$95.24 ,$93.22 
6/30/2015,$93.85 ,16855522,$93.36 ,$94.36 ,$92.79 
6/29/2015,$92.23 ,24551044,$91.51 ,$92.91 ,$91.12 
6/26/2015,$93.09 ,30249571,$95.30 ,$95.31 ,$93.09 
6/25/2015,$94.89 ,41576043,$95.48 ,$96.00 ,$93.46 
6/24/2015,$96.94 ,77076393,$100.01 ,$100.89 ,$96.40 
6/23/2015,$97.31 ,14465665,$96.34 ,$97.39 ,$95.75 
6/22/2015,$96.41 ,16681033,$95.04 ,$96.69 ,$94.19 
6/19/2015,$93.87 ,19756211,$96.24 ,$96.42 ,$93.82 
6/18/2015,$94.74 ,8959758,$94.65 ,$95.34 ,$94.37 
6/17/2015,$94.27 ,9889806,$95.13 ,$95.13 ,$93.96 
6/16/2015,$95.27 ,16009152,$94.24 ,$95.61 ,$93.69 
6/15/2015,$93.43 ,19035540,$92.86 ,$93.59 ,$91.66 
6/12/2015,$94.42 ,10267757,$94.92 ,$95.34 ,$94.12 
6/11/2015,$95.09 ,26597215,$96.89 ,$96.92 ,$94.09 
6/10/2015,$95.87 ,57046958,$93.40 ,$98.97 ,$93.23 
6/9/2015,$92.45 ,21778624,$89.33 ,$92.71 ,$89.33 
6/8/2015,$89.60 ,11142365,$90.71 ,$90.82 ,$89.00 
6/5/2015,$90.46 ,11607053,$89.21 ,$90.54 ,$89.13 
6/4/2015,$89.35 ,9914551,$88.38 ,$89.43 ,$88.04 
6/3/2015,$88.81 ,6234097,$89.24 ,$89.73 ,$88.64 
6/2/2015,$89.13 ,7525982,$88.71 ,$89.68 ,$88.41 
6/1/2015,$89.00 ,9920690,$88.84 ,$89.12 ,$87.94 
5/29/2015,$89.15 ,12708259,$89.47 ,$90.21 ,$88.96 
5/28/2015,$89.51 ,7812730,$89.71 ,$89.86 ,$88.93 
5/27/2015,$89.86 ,10465941,$88.14 ,$89.91 ,$87.93 
5/26/2015,$87.99 ,9641509,$88.87 ,$89.06 ,$87.79 
5/22/2015,$88.84 ,7463780,$89.18 ,$89.41 ,$88.69 
5/21/2015,$89.00 ,12763006,$89.08 ,$89.57 ,$88.18 
5/20/2015,$88.79 ,12748124,$88.21 ,$89.11 ,$87.36 
5/19/2015,$88.07 ,18210764,$88.89 ,$89.79 ,$87.81 
5/18/2015,$88.27 ,14789870,$87.54 ,$88.53 ,$87.02 
5/15/2015,$87.61 ,36979303,$86.36 ,$88.35 ,$85.76 
5/14/2015,$83.84 ,8878026,$83.29 ,$83.92 ,$82.33 
5/13/2015,$82.87 ,11146194,$83.40 ,$84.20 ,$82.69 
5/12/2015,$83.38 ,11897204,$83.81 ,$83.81 ,$82.99 
5/11/2015,$84.28 ,23873003,$82.32 ,$84.86 ,$82.19 
5/8/2015,$82.09 ,13817822,$81.04 ,$82.15 ,$80.96 
5/7/2015,$80.75 ,10198506,$80.11 ,$80.79 ,$79.46 
5/6/2015,$80.08 ,11499904,$81.03 ,$81.21 ,$79.52 
5/5/2015,$80.79 ,27099913,$81.24 ,$82.44 ,$80.76 
5/4/2015,$79.27 ,7957189,$79.57 ,$79.71 ,$78.90 
5/1/2015,$79.58 ,8884704,$79.86 ,$79.97 ,$78.89 
4/30/2015,$79.50 ,10557312,$80.24 ,$80.84 ,$79.12 
4/29/2015,$80.41 ,9539463,$80.07 ,$81.06 ,$79.64 
4/28/2015,$80.44 ,8822950,$80.59 ,$81.28 ,$79.94 
4/27/2015,$80.87 ,15238487,$80.29 ,$81.79 ,$80.23 
4/24/2015,$79.77 ,11035482,$80.17 ,$80.81 ,$79.51 
4/23/2015,$79.87 ,12670487,$79.66 ,$80.34 ,$78.96 
4/22/2015,$79.67 ,12079505,$80.21 ,$80.71 ,$79.54 
4/21/2015,$80.06 ,15897047,$81.23 ,$81.48 ,$79.80 
4/20/2015,$81.06 ,30731577,$81.79 ,$82.30 ,$80.38 
4/17/2015,$81.65 ,58219864,$79.78 ,$82.14 ,$79.71 
4/16/2015,$80.29 ,104301571,$76.00 ,$81.25 ,$75.71 
4/15/2015,$67.92 ,40918099,$68.70 ,$68.70 ,$67.36 
4/14/2015,$68.39 ,28565609,$68.86 ,$69.14 ,$67.42 
4/13/2015,$67.81 ,44265654,$67.24 ,$69.29 ,$67.06 
4/10/2015,$64.94 ,22312052,$64.40 ,$65.00 ,$63.95 
4/9/2015,$62.79 ,13454116,$63.00 ,$63.14 ,$62.11 
4/8/2015,$63.05 ,22307453,$61.20 ,$63.11 ,$61.18 
4/7/2015,$60.49 ,9977299,$60.50 ,$60.85 ,$60.04 
4/6/2015,$60.33 ,10709289,$58.77 ,$60.45 ,$58.46 
4/2/2015,$59.15 ,9841121,$59.07 ,$59.61 ,$58.86 
4/1/2015,$59.02 ,14633763,$59.64 ,$59.79 ,$58.70 
3/31/2015,$59.53 ,14243114,$60.11 ,$60.42 ,$59.46 
3/30/2015,$60.37 ,13261553,$59.72 ,$60.56 ,$59.36 
3/27/2015,$59.25 ,15824975,$59.33 ,$59.85 ,$58.57 
3/26/2015,$59.75 ,16005477,$59.63 ,$60.45 ,$59.39 
3/25/2015,$60.25 ,21626471,$62.68 ,$62.69 ,$60.24 
3/24/2015,$62.61 ,16869746,$61.14 ,$63.10 ,$61.12 
3/23/2015,$60.71 ,7658688,$60.89 ,$61.16 ,$60.33 
